Time,BuildingID,FloorID,SpaceID,EquipmentID,SensorID,SensorType,SensorName,Voltage,Amp,Watts,Energy
17/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.84,1.732,359.97888,0.35997888
17/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,209.76,1.748,366.66048,0.36666048
17/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,213.9,1.7825,381.27675,0.38127675
17/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.62,1.880166667,424.2032033,0.424203203
17/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,204.46,1.703833333,348.3657633,0.348365763
17/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,226.99,1.891583333,429.3705008,0.429370501
18/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.28,1.785666667,382.6326533,0.382632653
18/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,203.65,1.697083333,345.6110208,0.345611021
18/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.51,1.67925,338.3856675,0.338385668
18/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.55,1.89625,431.4916875,0.431491688
18/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,216.95,1.807916667,392.2275208,0.392227521
18/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,202.94,1.691166667,343.2053633,0.343205363
18/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,248.03,2.066916667,512.6573408,0.512657341
18/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.59,1.93825,450.8175675,0.450817568
18/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.92,1.682666667,339.7640533,0.339764053
18/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,229.31,1.910916667,438.1923008,0.438192301
18/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.05,2.017083333,488.2350208,0.488235021
18/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.04,1.817,396.17868,0.39617868
18/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.91,1.882583333,425.2944008,0.425294401
18/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.44,2.045333333,502.0066133,0.502006613
18/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,247.45,2.062083333,510.2625208,0.510262521
18/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,200.84,1.673666667,336.1392133,0.336139213
18/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,224.17,1.868083333,418.7682408,0.418768241
18/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,208.18,1.734833333,361.1576033,0.361157603
18/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,229.64,1.913666667,439.4544133,0.439454413
18/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.39,1.67825,337.9827675,0.337982768
18/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,228.44,1.903666667,434.8736133,0.434873613
18/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,234.99,1.95825,460.1691675,0.460169168
18/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.14,1.7845,382.13283,0.38213283
18/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.26,1.843833333,407.9665633,0.407966563
19/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,206.09,1.717416667,353.9424008,0.353942401
19/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.21,2.043416667,501.0662008,0.501066201
19/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237.65,1.980416667,470.6460208,0.470646021
19/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,248.47,2.070583333,514.4778408,0.514477841
19/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.25,1.877083333,422.8130208,0.422813021
19/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,212,1.766666667,374.5333333,0.374533333
19/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,217.81,1.815083333,395.3433008,0.395343301
19/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,233.37,1.94475,453.8463075,0.453846308
19/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,208.03,1.733583333,360.6373408,0.360637341
19/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.71,1.93925,451.2828675,0.451282868
19/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.05,1.725416667,357.2475208,0.357247521
19/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,206.89,1.724083333,356.6956008,0.356695601
19/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.02,1.875166667,421.9500033,0.421950003
19/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,206.66,1.722166667,355.9029633,0.355902963
19/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,236.99,1.974916667,468.0355008,0.468035501
19/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,200.54,1.671166667,335.1357633,0.335135763
19/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.24,1.843666667,407.8928133,0.407892813
19/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.62,1.755166667,369.6732033,0.369673203
19/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.05,1.892083333,429.5975208,0.429597521
19/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.54,1.996166667,478.1617633,0.478161763
19/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,220.11,1.83425,403.7367675,0.403736768
19/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,240.97,2.008083333,483.8878408,0.483887841
19/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,212.55,1.77125,376.4791875,0.376479188
19/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.52,1.879333333,423.8272533,0.423827253
20/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,247.77,2.06475,511.5831075,0.511583108
20/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230.95,1.924583333,444.4825208,0.444482521
20/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.26,1.677166667,337.5465633,0.337546563
20/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,248.76,2.073,515.67948,0.51567948
20/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.19,1.99325,476.7654675,0.476765468
20/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.81,1.790083333,384.5278008,0.384527801
20/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,209.01,1.74175,364.0431675,0.364043168
20/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.06,1.933833333,448.7653633,0.448765363
20/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.21,1.818416667,396.7967008,0.396796701
20/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.47,1.995583333,477.8823408,0.477882341
20/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.51,1.87925,423.7896675,0.423789668
20/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.18,1.893166667,430.0896033,0.430089603
20/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,205.49,1.712416667,351.8845008,0.351884501
20/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.26,1.9355,449.53923,0.44953923
20/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.48,2.037333333,498.0872533,0.498087253
20/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.75,2.022916667,491.0630208,0.491063021
20/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.09,1.72575,357.3855675,0.357385568
20/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,208.5,1.7375,362.26875,0.36226875
20/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,241.36,2.011333333,485.4554133,0.485455413
20/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,211.6,1.763333333,373.1213333,0.373121333
20/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.27,2.018916667,489.1229408,0.489122941
20/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.45,1.67875,338.1841875,0.338184188
20/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.62,2.046833333,502.7432033,0.502743203
20/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.1,1.8925,429.78675,0.42978675
21/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,233.51,1.945916667,454.3910008,0.454391001
21/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230.23,1.918583333,441.7154408,0.441715441
21/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,233.52,1.946,454.42992,0.45442992
21/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,204.85,1.707083333,349.6960208,0.349696021
21/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,203.86,1.698833333,346.3241633,0.346324163
21/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,238.18,1.984833333,472.7476033,0.472747603
21/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,247.1,2.059166667,508.8200833,0.508820083
21/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,243.82,2.031833333,495.4016033,0.495401603
21/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.74,1.756166667,370.0945633,0.370094563
21/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,202.4,1.686666667,341.3813333,0.341381333
21/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.49,1.754083333,369.2170008,0.369217001
21/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,202.41,1.68675,341.4150675,0.341415068
21/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.93,1.73275,360.2907075,0.360290708
21/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.85,1.790416667,384.6710208,0.384671021
21/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.56,2.046333333,502.4976133,0.502497613
21/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,223.93,1.866083333,417.8720408,0.417872041
21/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,203.3,1.694166667,344.4240833,0.344424083
21/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,231.32,1.927666667,445.9078533,0.445907853
21/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,208.58,1.738166667,362.5468033,0.362546803
21/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,217.4,1.811666667,393.8563333,0.393856333
21/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.16,1.993,476.64588,0.47664588
21/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.73,1.789416667,384.2414408,0.384241441
21/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.89,1.732416667,360.1521008,0.360152101
21/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.54,1.896166667,431.4537633,0.431453763
22/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.2,2.018333333,488.8403333,0.488840333
22/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,225.76,1.881333333,424.7298133,0.424729813
22/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,200.17,1.668083333,333.9002408,0.333900241
22/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.57,2.021416667,490.3350408,0.490335041
22/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.06,2.033833333,496.3773633,0.496377363
22/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237.1,1.975833333,468.4700833,0.468470083
22/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,235.66,1.963833333,462.7969633,0.462796963
22/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,231.84,1.932,447.91488,0.44791488
22/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.71,1.997583333,478.8407008,0.478840701
22/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,202.8,1.69,342.732,0.342732
22/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,215.19,1.79325,385.8894675,0.385889468
22/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.67,1.99725,478.6809075,0.478680908
22/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,213.41,1.778416667,379.5319008,0.379531901
22/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,215.87,1.798916667,388.3321408,0.388332141
22/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,216.03,1.80025,388.9080075,0.388908008
22/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,223.25,1.860416667,415.3380208,0.415338021
22/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,205.34,1.711166667,351.3709633,0.351370963
22/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,213.45,1.77875,379.6741875,0.379674188
22/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.27,1.843916667,408.0034408,0.408003441
22/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,205.01,1.708416667,350.2425008,0.350242501
22/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.87,1.848916667,410.2191408,0.410219141
22/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.49,1.787416667,383.3830008,0.383383001
22/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,238.81,1.990083333,475.2518008,0.475251801
22/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.19,1.784916667,382.3113008,0.382311301
23/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,240.61,2.005083333,482.4431008,0.482443101
23/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,247.54,2.062833333,510.6337633,0.510633763
23/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,249.19,2.076583333,517.4638008,0.517463801
23/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,204.5,1.704166667,348.5020833,0.348502083
23/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.03,1.991916667,476.1278408,0.476127841
23/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,241.97,2.016416667,487.9123408,0.487912341
23/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.26,2.043833333,501.2705633,0.501270563
23/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,222.68,1.855666667,413.2198533,0.413219853
23/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,220.42,1.836833333,404.8748033,0.404874803
23/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,201.06,1.6755,336.87603,0.33687603
23/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.29,2.044083333,501.3932008,0.501393201
23/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,219.02,1.825166667,399.7480033,0.399748003
23/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237.24,1.977,469.02348,0.46902348
23/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,234.79,1.956583333,459.3862008,0.459386201
23/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.96,1.824666667,399.5290133,0.399529013
23/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.77,1.731416667,359.7364408,0.359736441
23/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.37,2.036416667,497.6391408,0.497639141
23/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,245.43,2.04525,501.9657075,0.501965708
23/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,240.15,2.00125,480.6001875,0.480600188
23/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.7,1.755833333,369.9540833,0.369954083
23/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.99,2.024916667,492.0345008,0.492034501
23/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.09,1.842416667,407.3399008,0.407339901
23/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.57,1.75475,369.4977075,0.369497708
23/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,204.03,1.70025,346.9020075,0.346902008
24/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230.83,1.923583333,444.0207408,0.444020741
24/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,219.57,1.82975,401.7582075,0.401758208
24/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.58,1.788166667,383.7048033,0.383704803
24/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,204.52,1.704333333,348.5702533,0.348570253
24/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,231.05,1.925416667,444.8675208,0.444867521
24/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,242.8,2.023333333,491.2653333,0.491265333
24/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.98,1.7915,385.13667,0.38513667
24/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237.6,1.98,470.448,0.470448
24/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,234.25,1.952083333,457.2755208,0.457275521
24/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.68,1.939,451.16652,0.45116652
24/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,243.71,2.030916667,494.9547008,0.494954701
24/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.61,1.89675,431.7192675,0.431719268
24/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.9,1.999166667,479.6000833,0.479600083
24/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,240.35,2.002916667,481.4010208,0.481401021
24/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,231.2,1.926666667,445.4453333,0.445445333
24/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,224.9,1.874166667,421.5000833,0.421500083
24/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.36,1.819666667,397.3424133,0.397342413
24/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230.34,1.9195,442.13763,0.44213763
24/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.03,1.991916667,476.1278408,0.476127841
24/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.88,1.757333333,370.5864533,0.370586453
24/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,205.39,1.711583333,351.5421008,0.351542101
24/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,212.03,1.766916667,374.6393408,0.374639341
24/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,203.89,1.699083333,346.4261008,0.346426101
24/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.81,1.823416667,398.9818008,0.398981801
25/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,216.53,1.804416667,390.7103408,0.390710341
25/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,207.67,1.730583333,359.3902408,0.359390241
25/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,229.79,1.914916667,440.0287008,0.440028701
25/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,226.2,1.885,426.387,0.426387
25/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,222.06,1.8505,410.92203,0.41092203
25/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,213.89,1.782416667,381.2411008,0.381241101
25/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,227.41,1.895083333,430.9609008,0.430960901
25/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,206.79,1.72325,356.3508675,0.356350868
25/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,210.38,1.753166667,368.8312033,0.368831203
25/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,246.59,2.054916667,506.7219008,0.506721901
25/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,215.78,1.798166667,388.0084033,0.388008403
25/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,206.06,1.717166667,353.8393633,0.353839363
25/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,249.77,2.081416667,519.8754408,0.519875441
25/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,238.83,1.99025,475.3314075,0.475331408
25/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.21,1.843416667,407.7822008,0.407782201
25/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,226.67,1.888916667,428.1607408,0.428160741
25/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,231.94,1.932833333,448.3013633,0.448301363
25/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,214.92,1.791,384.92172,0.38492172
25/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230,1.916666667,440.8333333,0.440833333
25/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,208.62,1.7385,362.68587,0.36268587
25/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,246.34,2.052833333,505.6949633,0.505694963
25/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.15,2.034583333,496.7435208,0.496743521
25/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,221.7,1.8475,409.59075,0.40959075
25/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237,1.975,468.075,0.468075
26/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,229.44,1.912,438.68928,0.43868928
26/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,219.25,1.827083333,400.5880208,0.400588021
26/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,249.62,2.080166667,519.2512033,0.519251203
26/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,222.59,1.854916667,412.8859008,0.412885901
26/01/2021 04:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.28,1.819,397.05132,0.39705132
26/01/2021 05:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,224.78,1.873166667,421.0504033,0.421050403
26/01/2021 06:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,222.3,1.8525,411.81075,0.41181075
26/01/2021 07:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,237.61,1.980083333,470.4876008,0.470487601
26/01/2021 08:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,220.57,1.838083333,405.4260408,0.405426041
26/01/2021 09:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,215.4,1.795,386.643,0.386643
26/01/2021 10:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,241.51,2.012583333,486.0590008,0.486059001
26/01/2021 11:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,247.59,2.06325,510.8400675,0.510840068
26/01/2021 12:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,218.56,1.821333333,398.0706133,0.398070613
26/01/2021 13:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,216.24,1.802,389.66448,0.38966448
26/01/2021 14:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,239.18,1.993166667,476.7256033,0.476725603
26/01/2021 15:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,200.83,1.673583333,336.1057408,0.336105741
26/01/2021 16:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,223.25,1.860416667,415.3380208,0.415338021
26/01/2021 17:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,230.67,1.92225,443.4054075,0.443405408
26/01/2021 18:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,200.04,1.667,333.46668,0.33346668
26/01/2021 19:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,217.53,1.81275,394.3275075,0.394327508
26/01/2021 20:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,232.87,1.940583333,451.9036408,0.451903641
26/01/2021 21:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,222.64,1.855333333,413.0714133,0.413071413
26/01/2021 22:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,224.26,1.868833333,419.1045633,0.419104563
26/01/2021 23:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,216.88,1.807333333,391.9744533,0.391974453
27/01/2021 00:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,246.32,2.052666667,505.6128533,0.505612853
27/01/2021 01:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,235.96,1.966333333,463.9760133,0.463976013
27/01/2021 02:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.4,2.036666667,497.7613333,0.497761333
27/01/2021 03:00,1001,179,,1224032,254899,SmartMeter,VoltageCompressor,244.09,2.034083333,496.4994008,0.496499401
